ricochetAngle0Radians,ricochetAngle0Degrees,ricochetAngle1Radians,ricochetAngle1Degrees,armorRadians,armorDegrees,fuseRadians,fuseDegrees
0.4919483835235378,28.186566114181883,0.8978994982173748,51.44585167476996,0.3254125157656769,18.64476375410765,0.0,0.0
0.48871194713660504,28.001131968548066,0.896520646150973,51.36684927079225,0.3157061602403504,18.088630548052954,0.0,0.0
0.48492752636194186,27.784300630258237,0.8949170332994228,51.27496902242548,0.30450207889170705,17.446683973454444,0.0,0.0
0.48159664304906946,27.593455074380095,0.8935134069406694,51.19454715605559,0.294145650672749,16.853304345677962,0.0,0.0
0.47822017873507666,27.399997919511772,0.8920980705877528,51.113454356442034,0.28343169673776036,16.239440003305532,0.0,0.0
0.4747970988435992,27.203869888794014,0.8906709397828056,51.031685784505456,0.27231806198434766,15.602675636885069,0.0,0.0
0.47079384247285366,26.974500194441436,0.889011873233808,50.93662827331656,0.2593326372718171,14.858665605672188,0.0,0.0
0.46726708431120184,26.772431836415468,0.887559217250607,50.85339721639471,0.24718465162642622,14.162637298605782,0.0,0.0
0.46369015853835815,26.567489085999956,0.8860944951844982,50.769474823847,0.2344330953476972,13.432026941611065,0.0,0.0
0.4600618320835062,26.359601293441276,0.8846176186506018,50.68485603159282,0.22097353526454216,12.660850954743529,0.0,0.0
0.45581741139207965,26.116413901344533,0.8829013994490656,50.58652391462549,0.20486814341392,11.73807997429849,0.0,0.0
0.45207440059785536,25.901955180163572,0.8813982120222428,50.50039761925141,0.1893798057134123,10.85066359238604,0.0,0.0
0.44827572480226063,25.684307089337494,0.8798825855554628,50.41355861938659,0.1725407035905158,9.885854109954284,0.0,0.0
0.4444198925953988,25.463384177373698,0.8783544273387278,50.32600160313944,0.15390812967636686,8.818286263207998,0.0,0.0
0.4405053387314035,25.23909676229014,0.8768136435520796,50.23772119502231,0.13272892703597042,7.604807338460953,0.0,0.0
0.43592365553094525,24.97658565183789,0.8750239827160136,50.13518118235587,0.10399785953025203,5.958638429477828,0.0,0.0
0.431877463848841,24.744755945352377,0.8734558589803276,50.04533431054678,0.0690518252797266,3.9563781562030993,0.0,0.0
0.4277670794131201,24.509248265009305,0.8718748071855851,49.95474671551644,0.0,0.0,0.0,0.0
0.4235905675875514,24.269951764317742,0.8702807286272034,49.863412741908874,0.0,0.0,0.0,0.0
0.41934588619231306,24.026749434992883,0.868673523345517,49.771326662457106,0.0,0.0,0.0,0.0
0.41503087677531664,23.779517606839782,0.867053090095079,49.67848267622435,0.0,0.0,0.0,0.0
0.4099753516348226,23.48985735306719,0.8651718654121023,49.57069644157395,0.0,0.0,0.0,0.0
0.40550155304365065,23.233527575401464,0.8635227749521012,49.476210518180594,0.0,0.0,0.0,0.0
0.4009497596408075,22.97272902420306,0.8618601295446572,49.380947953507246,0.0,0.0,0.0,0.0
0.39631721482472354,22.70730375783624,0.8601838222811421,49.284902622140706,0.0,0.0,0.0,0.0
0.3916009828690136,22.43708357156933,0.8584937447957011,49.18806831517485,0.0,0.0,0.0,0.0
0.3867979319354785,22.1618890242914,0.8567897872289036,49.09043873812798,0.0,0.0,0.0,0.0
0.381904714951893,21.881528342890213,0.8550718381903643,48.992007508801116,0.0,0.0,0.0,0.0
0.3769177480163642,21.595796184913123,0.8533397847202984,48.89276815507535,0.0,0.0,0.0,0.0
0.3718331859248177,21.3044722363953,0.8515935122499868,48.792714112646614,0.0,0.0,0.0,0.0
0.366646894337857,21.007319617138247,0.849832904561101,48.69183872269518,0.0,0.0,0.0,0.0
0.36135441800402285,20.704083060036677,0.8480578437438647,48.590135229488496,0.0,0.0,0.0,0.0
0.3559509443328462,20.394486823968194,0.8462682101539941,48.487596777914064,0.0,0.0,0.0,0.0
0.35043126145630343,20.078232290891666,0.844463882368388,48.384216410940645,0.0,0.0,0.0,0.0
